 0.20715E+03 0.98188E+00 0.00000E+00  2040000   100000    8     7322 0.353E+02
   6    0.20866E+03    0.24649E+01    0.59769E+01    0.59542E+05
   7    0.20544E+03    0.17258E+01    0.60109E+01    0.98579E+05
   8    0.20772E+03    0.13646E+01    0.66477E+01    0.60770E+06
