 0.18493E+03 0.12285E+01 0.00000E+00  1022000    50418    9     5883 0.318E+02
   7    0.18264E+03    0.34086E+01    0.66772E+01    0.11935E+06
   8    0.18357E+03    0.19972E+01    0.55048E+01    0.70989E+05
   9    0.18652E+03    0.17515E+01    0.67194E+01    0.59987E+06
