 0.10443E+03 0.00000E+00 0.67876E+00  2040000   100000    9     9985 0.956E+02
   7    0.10569E+03    0.83157E+00    0.56298E+01    0.85930E+05
   8    0.10409E+03    0.57663E+00    0.56058E+01    0.11869E+06
   9    0.10233E+03    0.15463E+01    0.10813E+02    0.68309E+06
