 0.61668E+02 0.43392E+00 0.00000E+00  1022000    53410    9     8982 0.146E+03
   7    0.62852E+02    0.87245E+00    0.49662E+01    0.36087E+05
   8    0.62098E+02    0.58916E+00    0.48004E+01    0.26179E+05
   9    0.61176E+02    0.41055E+00    0.48020E+01    0.30004E+05
