 0.20527E+03 0.99276E+00 0.00000E+00  2040000    97115    8     8561 0.417E+02
   6    0.20363E+03    0.23985E+01    0.59597E+01    0.93937E+05
   7    0.20709E+03    0.25770E+01    0.89044E+01    0.97889E+06
   8    0.20527E+03    0.12036E+01    0.59334E+01    0.10678E+06
