 0.18910E+03 0.10497E+01 0.00000E+00  2040000   100000    8     7683 0.406E+02
   6    0.18877E+03    0.21809E+01    0.58454E+01    0.77453E+05
   7    0.19153E+03    0.16428E+01    0.61375E+01    0.26698E+06
   8    0.18806E+03    0.10967E+01    0.59015E+01    0.99063E+05
