 0.27374E+04 0.00000E+00 0.38757E+02  2040000    91641    8     1440 0.526E+00
   6    0.71037E+04    0.44242E+04    0.31511E+03    0.11325E+10
   7    0.27286E+04    0.31957E+02    0.83803E+01    0.37872E+07
   8    0.30885E+04    0.25241E+03    0.82701E+02    0.23856E+09
