 0.26558E+04 0.00000E+00 0.22154E+02  2040000    97959    8     2820 0.106E+01
   6    0.35689E+04    0.75848E+03    0.10753E+03    0.18618E+09
   7    0.34864E+04    0.87994E+03    0.18060E+03    0.45036E+09
   8    0.26538E+04    0.20448E+02    0.77970E+01    0.66195E+07
