 0.15083E+03 0.89458E+00 0.00000E+00  1022000    53333    9     9341 0.619E+02
   7    0.15386E+03    0.20019E+01    0.46552E+01    0.26513E+05
   8    0.14991E+03    0.14872E+01    0.50196E+01    0.15055E+06
   9    0.15047E+03    0.97321E+00    0.46281E+01    0.55836E+05
