 0.20751E+03 0.11290E+01 0.00000E+00  1022000    52040    9     7629 0.368E+02
   7    0.20752E+03    0.29743E+01    0.51276E+01    0.11585E+06
   8    0.20619E+03    0.20740E+01    0.50893E+01    0.13218E+06
   9    0.20818E+03    0.15091E+01    0.51869E+01    0.17631E+06
