 0.20677E+03 0.11138E+01 0.00000E+00  1022000    51173    9     7596 0.367E+02
   7    0.20660E+03    0.28775E+01    0.49830E+01    0.57887E+05
   8    0.20696E+03    0.20391E+01    0.49852E+01    0.85023E+05
   9    0.20671E+03    0.14995E+01    0.51905E+01    0.24713E+06
