 0.60835E+02 0.29318E+00 0.00000E+00  2040000   100000    8     6719 0.110E+03
   6    0.61548E+02    0.72816E+00    0.59859E+01    0.33546E+05
   7    0.60671E+02    0.57222E+00    0.67487E+01    0.98286E+05
   8    0.60703E+02    0.38647E+00    0.64426E+01    0.94409E+05
