 0.26842E+04 0.00000E+00 0.22339E+02  2040000    98825    8     1568 0.584E+00
   6    0.26757E+04    0.35730E+02    0.67564E+01    0.14583E+07
   7    0.26842E+04    0.28824E+02    0.76838E+01    0.63226E+07
   8    0.29873E+04    0.23799E+03    0.80619E+02    0.23768E+09
