 0.99666E+02 0.13038E+01 0.00000E+00  2040000   100000    9     8704 0.873E+02
   7    0.99403E+02    0.80288E+00    0.57795E+01    0.91155E+05
   8    0.98801E+02    0.56382E+00    0.57747E+01    0.70401E+05
   9    0.10516E+03    0.14084E+01    0.95833E+01    0.60726E+06
