 0.61561E+02 0.28358E+00 0.00000E+00  2040000   100000    8     9721 0.158E+03
   6    0.61114E+02    0.66873E+00    0.55364E+01    0.11106E+05
   7    0.62450E+02    0.77085E+00    0.88323E+01    0.27245E+06
   8    0.61496E+02    0.34265E+00    0.56384E+01    0.40226E+05
