 0.10409E+03 0.47047E+00 0.00000E+00  2040000   100000    8     8370 0.804E+02
   6    0.10402E+03    0.12555E+01    0.61068E+01    0.66660E+05
   7    0.10363E+03    0.86924E+00    0.60021E+01    0.49362E+05
   8    0.10434E+03    0.62499E+00    0.60613E+01    0.51430E+05
