 0.10529E+03 0.00000E+00 0.49756E+00  2040000   100000    9     7576 0.720E+02
   7    0.10542E+03    0.87572E+00    0.59443E+01    0.69168E+05
   8    0.10516E+03    0.60726E+00    0.58433E+01    0.51531E+05
   9    0.11231E+03    0.64533E+01    0.41113E+02    0.32540E+07
