 0.26462E+04 0.00000E+00 0.22094E+02  2040000    96260    8     1199 0.453E+00
   6    0.26005E+04    0.41343E+02    0.80441E+01    0.28424E+07
   7    0.26969E+04    0.57335E+02    0.15212E+02    0.24001E+08
   8    0.26541E+04    0.28334E+02    0.10803E+02    0.15440E+08
