 0.69832E+03 0.36594E+01 0.00000E+00  1022000    51638    9     7310 0.105E+02
   7    0.70295E+03    0.98831E+01    0.50301E+01    0.29911E+06
   8    0.69461E+03    0.66477E+01    0.48423E+01    0.18404E+06
   9    0.69915E+03    0.48904E+01    0.50051E+01    0.68468E+06
