 0.18333E+03 0.10668E+01 0.00000E+00  1022000    53064    9     8053 0.439E+02
   7    0.18284E+03    0.24233E+01    0.47418E+01    0.28287E+05
   8    0.18648E+03    0.42359E+01    0.11493E+02    0.98769E+06
   9    0.18318E+03    0.12378E+01    0.48351E+01    0.64431E+05
