  1  62 1.000E+02 9.08817E-16 1.44665E-16 2.50366E-16
 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15
 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15
 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15
 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15
 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15
 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15
 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05095E-15 5.05094E-15 5.05094E-15 5.05094E-15 5.05094E-15
 5.05094E-15 5.05094E-15 5.05094E-15 5.05094E-15 5.05094E-15 5.05094E-15 5.05093E-15 5.05093E-15 5.05092E-15 5.05092E-15
 5.05091E-15 5.05090E-15 5.05090E-15 5.05089E-15 5.05088E-15 5.05087E-15 5.05086E-15 5.05085E-15 5.05084E-15 5.05083E-15
 5.05081E-15 5.05080E-15 5.05079E-15 5.05077E-15 5.05076E-15 5.05074E-15 5.05073E-15 5.05071E-15 5.05069E-15 5.05067E-15
 5.05065E-15 5.05064E-15 5.05062E-15 5.05060E-15 5.05057E-15 5.05055E-15 5.05053E-15 5.05051E-15 5.05048E-15 5.05046E-15
 5.05018E-15 5.04985E-15 5.04945E-15 5.04899E-15 5.04847E-15 5.04789E-15 5.04725E-15 5.04655E-15 5.04579E-15 5.04497E-15
 5.04408E-15 5.04314E-15 5.04213E-15 5.04106E-15 5.03994E-15 5.03875E-15 5.03750E-15 5.03619E-15 5.03482E-15 5.03339E-15
 5.03190E-15 5.03035E-15 5.02874E-15 5.02707E-15 5.02534E-15 5.02355E-15 5.02170E-15 5.01979E-15 5.01782E-15 5.01579E-15
 5.01370E-15 5.01155E-15 5.00934E-15 5.00708E-15 5.00475E-15 5.00236E-15 4.99224E-15 4.98117E-15 4.96918E-15 4.95626E-15
 4.94244E-15 4.92772E-15 4.91210E-15 4.89561E-15 4.87824E-15 4.86002E-15 4.84096E-15 4.82106E-15 4.80035E-15 4.77883E-15
 4.75653E-15 4.73345E-15 4.70961E-15 4.68503E-15 4.65972E-15 4.63370E-15 4.60698E-15 4.57960E-15 4.55155E-15 4.52286E-15
 4.49354E-15 4.46363E-15 4.43312E-15 4.40205E-15 4.37043E-15 4.33828E-15 4.30562E-15 4.27247E-15 4.23885E-15 4.20478E-15
 4.17028E-15 4.13536E-15 4.10005E-15 4.06437E-15 4.02833E-15 3.99196E-15 3.95528E-15 3.91831E-15 3.88105E-15 3.84355E-15
 3.80580E-15 3.76784E-15 3.72968E-15 3.69134E-15 3.65284E-15 3.61420E-15 3.57543E-15 3.53656E-15 3.49759E-15 3.45856E-15
 3.41946E-15 3.38034E-15 3.34119E-15 3.30203E-15 3.26289E-15 3.22377E-15 3.18470E-15 3.14568E-15 3.10673E-15 3.06787E-15
 3.02911E-15 2.99046E-15 2.95194E-15 2.91356E-15 2.87533E-15 2.83726E-15 2.79937E-15 2.76167E-15 2.72417E-15 2.68687E-15
 2.64980E-15 2.61295E-15 2.57634E-15 2.53998E-15 2.50388E-15 2.46804E-15 2.43248E-15 2.39719E-15 2.36219E-15 2.32749E-15
 2.29309E-15 2.25899E-15 2.22521E-15 2.19175E-15 2.15861E-15 2.12580E-15 2.04525E-15 1.96684E-15 1.89062E-15 1.81663E-15
 1.74490E-15 1.67545E-15 1.60828E-15 1.54339E-15 1.48078E-15 1.42042E-15 1.36229E-15 1.30636E-15 1.25260E-15 1.20097E-15
 1.15142E-15 1.10390E-15 1.05837E-15 1.01476E-15 9.73033E-16 9.33121E-16 8.94967E-16 8.58514E-16 8.23699E-16 7.90465E-16
 7.58750E-16 7.28495E-16 6.99642E-16 6.72131E-16 6.45907E-16 6.20913E-16 5.97095E-16 5.74399E-16 5.52774E-16 5.32169E-16
 5.12535E-16 4.93827E-16 4.75997E-16 4.59004E-16 4.42806E-16 4.27361E-16 4.12632E-16 3.98582E-16 3.85177E-16 3.72381E-16
 3.60165E-16 3.48496E-16 3.37348E-16 3.26691E-16 3.16501E-16 3.06752E-16 2.97421E-16 2.88487E-16 2.79929E-16 2.71725E-16
 2.63859E-16 2.56313E-16 2.49069E-16 2.42113E-16 2.35429E-16 2.29004E-16 2.16877E-16 2.05638E-16 1.95200E-16 1.85489E-16
 1.76438E-16 1.67987E-16 1.60084E-16 1.52682E-16 1.45740E-16 1.39220E-16 1.33090E-16 1.27319E-16 1.21881E-16 1.16752E-16
 1.11910E-16 1.07336E-16 1.03011E-16 9.89201E-17 9.50473E-17 9.13791E-17 8.79028E-17 8.46069E-17 8.14806E-17 7.85137E-17
 7.56970E-17 7.30218E-17 7.04798E-17 6.80636E-17 6.57660E-17 6.35803E-17 6.15002E-17 5.95199E-17 5.76337E-17 5.58364E-17
 5.41232E-17 5.24893E-17 5.09305E-17 4.94425E-17 4.80215E-17 4.66639E-17 4.53661E-17 4.41249E-17 4.29373E-17 4.18004E-17
 4.07114E-17 3.96677E-17 3.86670E-17 3.77069E-17 3.67853E-17 3.59001E-17 3.50496E-17 3.42317E-17 3.34450E-17 3.26877E-17
 3.19583E-17 3.12555E-17 3.05779E-17 2.99243E-17 2.92934E-17 2.86843E-17 2.80957E-17 2.75268E-17 2.69766E-17 2.64442E-17
 2.59288E-17 2.54296E-17 2.49460E-17 2.44771E-17 2.40224E-17 2.35813E-17 2.31531E-17 2.27373E-17 2.23335E-17 2.19410E-17
 2.15595E-17 2.11885E-17 2.08277E-17 2.04765E-17 2.01347E-17 1.98019E-17 1.94777E-17 1.91619E-17 1.88541E-17 1.85541E-17
 1.82616E-17 1.79763E-17 1.76981E-17 1.74265E-17 1.71616E-17 1.69029E-17 1.66504E-17 1.64038E-17 1.61630E-17 1.59277E-17
 1.56978E-17 1.54732E-17 1.52537E-17 1.50391E-17 1.48292E-17 1.46241E-17 1.44235E-17 1.42272E-17 1.40353E-17 1.38475E-17
 1.36638E-17 1.34840E-17 1.33080E-17 1.31358E-17 1.29671E-17 1.28021E-17 1.26404E-17 1.24822E-17 1.23272E-17 1.21754E-17
