 -1  44 1.000E+02 8.45169E-16 2.63528E-16 3.83412E-16
 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15
 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15
 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15
 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15
 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15
 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15
 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15
 1.55508E-15 1.55508E-15 1.55508E-15 1.55508E-15 1.55507E-15 1.55507E-15 1.55507E-15 1.55507E-15 1.55507E-15 1.55507E-15
 1.55507E-15 1.55507E-15 1.55507E-15 1.55507E-15 1.55507E-15 1.55507E-15 1.55506E-15 1.55506E-15 1.55506E-15 1.55506E-15
 1.55506E-15 1.55506E-15 1.55505E-15 1.55505E-15 1.55505E-15 1.55505E-15 1.55505E-15 1.55504E-15 1.55504E-15 1.55504E-15
 1.55504E-15 1.55503E-15 1.55503E-15 1.55503E-15 1.55503E-15 1.55502E-15 1.55502E-15 1.55502E-15 1.55501E-15 1.55501E-15
 1.55497E-15 1.55493E-15 1.55488E-15 1.55482E-15 1.55475E-15 1.55467E-15 1.55458E-15 1.55449E-15 1.55439E-15 1.55428E-15
 1.55416E-15 1.55403E-15 1.55390E-15 1.55376E-15 1.55361E-15 1.55345E-15 1.55328E-15 1.55311E-15 1.55292E-15 1.55273E-15
 1.55254E-15 1.55233E-15 1.55211E-15 1.55189E-15 1.55166E-15 1.55142E-15 1.55117E-15 1.55092E-15 1.55065E-15 1.55038E-15
 1.55010E-15 1.54982E-15 1.54952E-15 1.54922E-15 1.54891E-15 1.54859E-15 1.54723E-15 1.54575E-15 1.54414E-15 1.54240E-15
 1.54054E-15 1.53856E-15 1.53645E-15 1.53422E-15 1.53187E-15 1.52940E-15 1.52681E-15 1.52410E-15 1.52127E-15 1.51833E-15
 1.51527E-15 1.51210E-15 1.50882E-15 1.50543E-15 1.50193E-15 1.49832E-15 1.49460E-15 1.49078E-15 1.48686E-15 1.48283E-15
 1.47870E-15 1.47448E-15 1.47016E-15 1.46574E-15 1.46123E-15 1.45662E-15 1.45193E-15 1.44715E-15 1.44228E-15 1.43733E-15
 1.43229E-15 1.42717E-15 1.42198E-15 1.41671E-15 1.41136E-15 1.40594E-15 1.40044E-15 1.39488E-15 1.38925E-15 1.38355E-15
