      0.00000     0.906400
    0.0100000     0.906400
    0.0200000     0.906400
    0.0300000     0.906400
    0.0400000     0.906400
    0.0500000     0.974600
    0.0600000      1.09700
    0.0700000      1.17800
    0.0800000      1.28700
    0.0900000      1.55500
     0.100000      2.04300
     0.110000      2.55500
     0.120000      2.16600
     0.130000      1.87800
     0.140000      1.53700
     0.150000      1.43900
     0.160000      1.38200
     0.170000      1.32100
     0.180000      1.24200
     0.190000      1.21100
     0.200000      1.19500
     0.220000      1.21100
     0.240000      1.16500
     0.250000      1.08500
     0.260000      1.00700
     0.280000     0.867100
     0.300000     0.788400
     0.320000     0.730300
     0.340000     0.721200
     0.350000     0.711100
     0.360000     0.706400
     0.380000     0.699900
     0.400000     0.699600
     0.420000     0.683700
     0.440000     0.647800
     0.450000     0.620700
     0.460000     0.607600
     0.480000     0.570400
     0.500000     0.543600
     0.550000     0.503600
     0.600000     0.484000
     0.650000     0.486300
     0.700000     0.471900
     0.800000     0.433200
     0.900000     0.365800
      1.00000     0.308400
      1.10000     0.283700
      1.20000     0.260100
      1.30000     0.237700
      1.40000     0.216500
      1.50000     0.197200
      1.60000     0.179100
      1.70000     0.162600
      1.80000     0.147400
      1.90000     0.133800
      2.00000     0.121500
      2.20000     0.100100
      2.40000    0.0828100
      2.50000    0.0754100
      2.60000    0.0687300
      2.80000    0.0572900
      3.00000    0.0479800
      3.30000    0.0370800
      3.50000    0.0313900
      3.60000    0.0289300
      3.90000    0.0228500
      4.00000    0.0211700
      4.20000    0.0182300
      4.60000    0.0136800
      5.00000    0.0104200
      5.40000   0.00805700
      5.50000   0.00757000
      5.80000   0.00630800
      6.00000   0.00560800
      6.20000   0.00499900
      6.60000   0.00400800
      7.00000   0.00324700
      7.40000   0.00265500
      8.00000   0.00199500
      9.00000   0.00128800
      10.0000  0.000866500
      11.0000  0.000603200
      12.0000  0.000432200
      14.0000  0.000238400
      16.0000  0.000141800
      18.0000  8.95400e-05
      20.0000  5.92600e-05
      22.0000  4.07600e-05
      25.0000  2.46500e-05
      28.0000  1.57800e-05
      31.0000  1.05600e-05
      35.0000  6.54400e-06
      40.0000  3.86600e-06
      45.0000  2.42900e-06
      50.0000  1.60500e-06
      70.0000  4.27400e-07
      100.000  1.05900e-07
      1000.00  1.98700e-11
  1.00000e+06  1.04800e-20
  1.00000e+09  1.07100e-29
