      0.00000     0.587100
    0.0100000     0.587100
    0.0200000     0.587100
    0.0300000     0.587100
    0.0400000     0.587100
    0.0500000     0.587100
    0.0600000     0.587100
    0.0700000     0.587100
    0.0800000     0.587100
    0.0900000     0.587100
     0.100000      1.10400
     0.110000      1.29600
     0.120000      1.42700
     0.130000      1.51400
     0.140000      1.66300
     0.150000      1.79000
     0.160000      1.79700
     0.170000      1.75900
     0.180000      1.68300
     0.190000      1.61600
     0.200000      1.54400
     0.220000      1.49800
     0.240000      1.38900
     0.250000      1.26700
     0.260000      1.14300
     0.280000     0.961300
     0.300000     0.886700
     0.320000     0.855700
     0.340000     0.864700
     0.350000     0.857100
     0.360000     0.845800
     0.380000     0.810700
     0.400000     0.777600
     0.420000     0.736600
     0.440000     0.696200
     0.450000     0.662500
     0.460000     0.641600
     0.480000     0.595300
     0.500000     0.582900
     0.550000     0.557400
     0.600000     0.525500
     0.650000     0.482700
     0.700000     0.468700
     0.800000     0.435300
     0.900000     0.397600
      1.00000     0.328500
      1.10000     0.307000
      1.20000     0.286500
      1.30000     0.266700
      1.40000     0.247700
      1.50000     0.229500
      1.60000     0.212200
      1.70000     0.195700
      1.80000     0.180300
      1.90000     0.166000
      2.00000     0.152800
      2.20000     0.129100
      2.40000     0.109200
      2.50000     0.100500
      2.60000    0.0925100
      2.80000    0.0786400
      3.00000    0.0671000
      3.30000    0.0533100
      3.50000    0.0459900
      3.60000    0.0427900
      3.90000    0.0347200
      4.00000    0.0324700
      4.20000    0.0284900
      4.60000    0.0222000
      5.00000    0.0175600
      5.40000    0.0140900
      5.50000    0.0133600
      5.80000    0.0114400
      6.00000    0.0103500
      6.20000   0.00939000
      6.60000   0.00778200
      7.00000   0.00650600
      7.40000   0.00548100
      8.00000   0.00429200
      9.00000   0.00294200
      10.0000   0.00208000
      11.0000   0.00150800
      12.0000   0.00111800
      14.0000  0.000650400
      16.0000  0.000402100
      18.0000  0.000261200
      20.0000  0.000176800
      22.0000  0.000123700
      25.0000  7.63900e-05
      28.0000  4.96600e-05
      31.0000  3.36700e-05
      35.0000  2.11500e-05
      40.0000  1.26700e-05
      45.0000  8.05400e-06
      50.0000  5.37100e-06
      70.0000  1.47600e-06
      100.000  3.78900e-07
      1000.00  1.05800e-10
  1.00000e+06  8.36300e-20
  1.00000e+09  9.41200e-29
