16      Number of Elements
 3    12    6.93900  5.3400E-01  Li
45   Number of energies, this element
1.0e+06   1.0136e+00   -2.7616e+01   4.1020e-03   4.3848e-15   1.3673e+02   2.2587e-10
7.0e+05   9.9359e-01   -2.6855e+01   3.9365e-03   8.7846e-15   1.3122e+02   4.5240e-10
5.0e+05   1.0330e+00   -2.6290e+01   3.7803e-03   1.6914e-14   1.2601e+02   8.7089e-10
3.0e+05   9.9441e-01   -2.5206e+01   3.5444e-03   4.5708e-14   2.3629e+02   2.3523e-09
2.0e+05   9.7224e-01   -2.4500e+01   3.3587e-03   1.0054e-13   2.2392e+02   5.1727e-09
1.0e+05   9.8173e-01   -2.3141e+01   3.0492e-03   3.8635e-13   2.0328e+02   1.9865e-08
7.0e+04   9.9618e-01   -2.2417e+01   2.8840e-03   7.7160e-13   1.9227e+02   3.9669e-08
5.0e+04   1.0070e+00   -2.1765e+01   4.5473e-03   1.4810e-12   1.8189e+02   7.6099e-08
3.0e+04   9.9814e-01   -2.0836e+01   4.1550e-03   3.9801e-12   1.6620e+02   2.0435e-07
2.0e+04   9.8853e-01   -1.9994e+01   3.8469e-03   8.7100e-12   1.5388e+02   4.4681e-07
1.0e+04   9.9626e-01   -1.8628e+01   3.3349e-03   3.3077e-11   1.3340e+02   1.6935e-06
7.0e+03   1.0082e+00   -1.7923e+01   4.2885e-03   6.5539e-11   1.2253e+02   3.3508e-06
5.0e+03   9.9639e-01   -1.7303e+01   3.9324e-03   1.2462e-10   1.1235e+02   3.4643e-06
3.0e+03   9.7227e-01   -1.6453e+01   3.3985e-03   3.2828e-10   9.7100e+01   9.1026e-06
2.0e+03   9.7836e-01   -1.5540e+01   2.9853e-03   7.0218e-10   8.5294e+01   1.9414e-05
1.0e+03   9.9791e-01   -1.4127e+01   3.3135e-03   2.5059e-09   6.6270e+01   4.7293e-05
7.0e+02   9.6536e-01   -1.3633e+01   2.8356e-03   4.7290e-09   5.6713e+01   8.8884e-05
5.0e+02   9.7616e-01   -1.2926e+01   2.4097e-03   8.4632e-09   4.8194e+01   1.5831e-04
3.0e+02   9.7558e-01   -1.1862e+01   3.6438e-03   1.9672e-08   3.6438e+01   2.2562e-04
2.0e+02   9.5814e-01   -1.1195e+01   2.8343e-03   7.3722e-08   2.8343e+01   4.2051e-04
1.0e+02   9.6794e-01   -9.8872e+00   2.6124e-03   1.8272e-07   1.7416e+01   9.8547e-04
7.0e+01   9.7726e-01   -9.2249e+00   1.9747e-03   2.6814e-07   1.3164e+01   1.5090e-03
5.0e+01   9.5634e-01   -8.6763e+00   2.4912e-03   6.0542e-07   9.9649e+00   1.5281e-03
3.0e+01   9.7950e-01   -7.6713e+00   2.2360e-03   1.7773e-06   6.3885e+00   3.9590e-03
2.0e+01   9.6523e-01   -6.9493e+00   2.2114e-03   2.6805e-06   4.4228e+00   4.0310e-03
1.0e+01   9.3035e-01   -5.7972e+00   3.4539e-03   1.0180e-05   2.3026e+00   7.6258e-03
7.0e+00   9.4616e-01   -5.0756e+00   2.4426e-03   2.7593e-05   1.6284e+00   1.0316e-02
5.0e+00   9.2527e-01   -4.5559e+00   1.7479e-03   3.6160e-05   1.1652e+00   1.3494e-02
3.0e+00   8.8228e-01   -3.9035e+00   1.7196e-03   7.9070e-05   6.8784e-01   1.9609e-02
2.0e+00   8.9445e-01   -3.2398e+00   2.2140e-03   1.7195e-04   4.4280e-01   1.7912e-02
1.0e+00   8.2833e-01   -2.3296e+00   1.9657e-03   5.0110e-04   1.9657e-01   2.5993e-02
7.0e-01   8.5020e-01   -1.7243e+00   3.1027e-03   1.1688e-03   1.2411e-01   3.0235e-02
5.0e-01   8.5174e-01   -1.3466e+00   1.9524e-03   1.3180e-03   7.8097e-02   3.4036e-02
3.0e-01   7.7873e-01   -8.1961e-01   1.2773e-03   2.2775e-03   3.6494e-02   3.9094e-02
2.0e-01   6.2964e-01   -1.1097e+00   9.5491e-04   4.1165e-03   1.9098e-02   2.5068e-02
1.0e-01   6.1305e-01   -3.7113e-01   6.2333e-04   6.3083e-03   6.2333e-03   2.7384e-02
7.0e-02   8.6237e-01   1.9475e+00   5.0167e-04   9.2914e-03   1.6722e-03   2.8178e-02
5.0e-02   6.4601e-01   9.7207e-01   2.7544e-04   1.4290e-02   1.8363e-03   4.8545e-02
3.0e-02   8.6953e-01   3.3021e+00   2.5402e-04   1.9526e-02   7.2576e-04   4.9601e-02
2.0e-02   7.5231e-01   3.0048e+00   1.7270e-04   2.9802e-02   3.4540e-04   5.0201e-02
1.0e-02   5.0095e-01   1.9592e+00   5.2642e-05   5.0988e-02   1.0528e-04   7.2154e-02
7.0e-03   0.0000e+00   -2.6215e+00   1.3885e-07   7.2697e-02   5.5539e-05   7.2697e-02
5.0e-03   5.3842e-01   3.3588e+00   1.5224e-05   7.3266e-02   3.0448e-05   1.0641e-01
3.0e-03   0.0000e+00   -1.7910e+00   1.2317e-07   1.6679e-01   1.2317e-05   1.6679e-01
