 0.92545E+03 0.00000E+00 0.56759E+01  2040000    54209    8     4893 0.529E+01
   6    0.92038E+03    0.14848E+02    0.81624E+01    0.11469E+07
   7    0.91753E+03    0.10807E+02    0.84275E+01    0.97649E+06
   8    0.93039E+03    0.74648E+01    0.81190E+01    0.83840E+06
