 0.22355E+03 0.00000E+00 0.13983E+01  2040000    57810    8     6281 0.281E+02
   6    0.22455E+03    0.36053E+01    0.81237E+01    0.30027E+06
   7    0.22142E+03    0.25184E+01    0.81386E+01    0.25350E+06
   8    0.22446E+03    0.19002E+01    0.85668E+01    0.34429E+06
