 0.22371E+03 0.00000E+00 0.13699E+01  2040000    56750    8     5019 0.224E+02
   6    0.22139E+03    0.33666E+01    0.76938E+01    0.16233E+06
   7    0.22419E+03    0.25888E+01    0.82626E+01    0.23725E+06
   8    0.22414E+03    0.18396E+01    0.83053E+01    0.27792E+06
