 0.22022E+03 0.00000E+00 0.19329E+01  2040000    56084    8     5421 0.246E+02
   6    0.22554E+03    0.40682E+01    0.91262E+01    0.23342E+06
   7    0.21685E+03    0.30222E+01    0.99723E+01    0.71268E+06
   8    0.22031E+03    0.21052E+01    0.96696E+01    0.45982E+06
