 0.42456E+03 0.00000E+00 0.28739E+01  2040000    58075    8     5048 0.119E+02
   6    0.43248E+03    0.85828E+01    0.10041E+02    0.11633E+07
   7    0.42897E+03    0.58091E+01    0.96900E+01    0.15792E+07
   8    0.42169E+03    0.34032E+01    0.81667E+01    0.57483E+06
