 0.28016E+04 0.00000E+00 0.16350E+02  2040000    54239    8     5569 0.199E+01
   6    0.27564E+04    0.42758E+02    0.78487E+01    0.41698E+07
   7    0.27992E+04    0.29879E+02    0.76379E+01    0.23512E+07
   8    0.28142E+04    0.21957E+02    0.78952E+01    0.38905E+07
