 0.22362E+03 0.00000E+00 0.19206E+01  2040000    52180    8     2489 0.111E+02
   6    0.22764E+03    0.37407E+01    0.83141E+01    0.18295E+06
   7    0.22119E+03    0.26181E+01    0.84695E+01    0.19189E+06
   8    0.22443E+03    0.40269E+01    0.18157E+02    0.36505E+07
