 0.22412E+03 0.00000E+00 0.14189E+01  2040000    56301    8     3681 0.164E+02
   6    0.22228E+03    0.33614E+01    0.76516E+01    0.14359E+06
   7    0.22632E+03    0.24169E+01    0.76412E+01    0.19528E+06
   8    0.22317E+03    0.20538E+01    0.93129E+01    0.12544E+07
