 0.42032E+03 0.00000E+00 0.24585E+01  2040000    55822    8     4847 0.115E+02
   6    0.41555E+03    0.62662E+01    0.76296E+01    0.23237E+06
   7    0.42383E+03    0.46242E+01    0.78068E+01    0.35301E+06
   8    0.41980E+03    0.32751E+01    0.78946E+01    0.51779E+06
