 0.22131E+03 0.00000E+00 0.12068E+01  2040000    56855    8     4030 0.182E+02
   6    0.22233E+03    0.31496E+01    0.71676E+01    0.12835E+06
   7    0.21970E+03    0.22686E+01    0.73887E+01    0.19781E+06
   8    0.22184E+03    0.15981E+01    0.72898E+01    0.15191E+06
