 0.12562E+03 0.00000E+00 0.10307E+01  2040000    53371    8     2600 0.207E+02
   6    0.12887E+03    0.24421E+01    0.95878E+01    0.22901E+06
   7    0.12405E+03    0.15082E+01    0.86993E+01    0.12123E+06
   8    0.12575E+03    0.11604E+01    0.93383E+01    0.24658E+06
