 0.41942E+03 0.00000E+00 0.24354E+01  2040000    60310    8     5311 0.127E+02
   6    0.42624E+03    0.58195E+01    0.69080E+01    0.32776E+06
   7    0.42153E+03    0.42017E+01    0.71324E+01    0.44186E+06
   8    0.41677E+03    0.28230E+01    0.68545E+01    0.39379E+06
