 0.24084E+03 0.00000E+00 0.16523E+01  2040000    55685    8     5137 0.213E+02
   6    0.23924E+03    0.41994E+01    0.88812E+01    0.24610E+06
   7    0.24383E+03    0.30881E+01    0.90623E+01    0.32556E+06
   8    0.23970E+03    0.22097E+01    0.93283E+01    0.43056E+06
