 0.27824E+04 0.00000E+00 0.45930E+02  2040000    54130    8     5295 0.190E+01
   6    0.28606E+04    0.67986E+02    0.12025E+02    0.10116E+08
   7    0.29029E+04    0.51438E+02    0.12679E+02    0.14038E+08
   8    0.27415E+04    0.24265E+02    0.89567E+01    0.53585E+07
