 0.24084E+03 0.00000E+00 0.19260E+01  2040000    57867    8     3481 0.145E+02
   6    0.24290E+03    0.41227E+01    0.85876E+01    0.33067E+06
   7    0.23678E+03    0.25456E+01    0.76928E+01    0.18306E+06
   8    0.24257E+03    0.19068E+01    0.79545E+01    0.26812E+06
