 0.91630E+03 0.00000E+00 0.67772E+01  2040000    53335    8     4705 0.513E+01
   6    0.90869E+03    0.21625E+02    0.12041E+02    0.23351E+07
   7    0.92308E+03    0.13153E+02    0.10196E+02    0.23176E+07
   8    0.91458E+03    0.84958E+01    0.94001E+01    0.13447E+07
