 0.22294E+03 0.00000E+00 0.11001E+01  2040000    61706    8     5693 0.255E+02
   6    0.22282E+03    0.28551E+01    0.64832E+01    0.85966E+05
   7    0.22107E+03    0.20391E+01    0.65999E+01    0.11296E+06
   8    0.22391E+03    0.14693E+01    0.66403E+01    0.11644E+06
