 0.42293E+03 0.00000E+00 0.38588E+01  2040000    59094    8     5457 0.129E+02
   6    0.42088E+03    0.61385E+01    0.73795E+01    0.34242E+06
   7    0.41556E+03    0.41926E+01    0.72190E+01    0.21483E+06
   8    0.42765E+03    0.32447E+01    0.76779E+01    0.57520E+06
