 0.21523E+04 0.00000E+00 0.16202E+02  2040000    55458    8     2810 0.131E+01
   6    0.21047E+04    0.35256E+02    0.84754E+01    0.29870E+07
   7    0.21770E+04    0.25327E+02    0.83245E+01    0.28513E+07
   8    0.21514E+04    0.18500E+02    0.87018E+01    0.38951E+07
