 0.22056E+03 0.00000E+00 0.11878E+01  2040000    57924    8     5324 0.241E+02
   6    0.22412E+03    0.33136E+01    0.74805E+01    0.23134E+06
   7    0.22151E+03    0.22624E+01    0.73083E+01    0.24471E+06
   8    0.21931E+03    0.15385E+01    0.70990E+01    0.21962E+06
