 0.21917E+03 0.00000E+00 0.11467E+01  2040000    60016    8     4891 0.223E+02
   6    0.21673E+03    0.28608E+01    0.66787E+01    0.10685E+06
   7    0.21983E+03    0.21636E+01    0.70426E+01    0.13917E+06
   8    0.21952E+03    0.15344E+01    0.70731E+01    0.13981E+06
