 0.28543E+04 0.00000E+00 0.18315E+02  2040000    58156    8     5614 0.197E+01
   6    0.28799E+04    0.45897E+02    0.80635E+01    0.32045E+07
   7    0.28181E+04    0.28794E+02    0.73111E+01    0.25284E+07
   8    0.28704E+04    0.23193E+02    0.81765E+01    0.44147E+07
