 0.23825E+03 0.00000E+00 0.27009E+01  2040000    53960    8     4016 0.169E+02
   6    0.22951E+03    0.37632E+01    0.82961E+01    0.21036E+06
   7    0.23971E+03    0.29064E+01    0.86754E+01    0.26050E+06
   8    0.23987E+03    0.20340E+01    0.85809E+01    0.40448E+06
