 0.12559E+03 0.00000E+00 0.14957E+01  2040000    55736    8     3714 0.296E+02
   6    0.14391E+03    0.15435E+02    0.54269E+02    0.39127E+07
   7    0.12312E+03    0.13743E+01    0.79873E+01    0.90311E+05
   8    0.12693E+03    0.10900E+01    0.86896E+01    0.15981E+06
