 0.22463E+03 0.00000E+00 0.20997E+01  2040000    55205    8     2802 0.125E+02
   6    0.21797E+03    0.34249E+01    0.79501E+01    0.21601E+06
   7    0.22576E+03    0.27156E+01    0.86069E+01    0.33308E+06
   8    0.22595E+03    0.18731E+01    0.83885E+01    0.36280E+06
