 0.75813E+02 0.00000E+00 0.44290E+00  2040000    57461    8     5818 0.767E+02
   6    0.77045E+02    0.11847E+01    0.77801E+01    0.57941E+05
   7    0.75551E+02    0.82785E+00    0.78406E+01    0.63819E+05
   8    0.75632E+02    0.58451E+00    0.78205E+01    0.70729E+05
