 0.75636E+02 0.00000E+00 0.47252E+00  2040000    55626    8     3681 0.487E+02
   6    0.74093E+02    0.11802E+01    0.80591E+01    0.57080E+05
   7    0.76136E+02    0.90687E+00    0.85230E+01    0.14320E+06
   8    0.75798E+02    0.60443E+00    0.80692E+01    0.95770E+05
