 0.22133E+03 0.00000E+00 0.13701E+01  2040000    55339    8     2760 0.125E+02
   6    0.21873E+03    0.34888E+01    0.80701E+01    0.16892E+06
   7    0.22352E+03    0.25973E+01    0.83146E+01    0.18142E+06
   8    0.22092E+03    0.18185E+01    0.83298E+01    0.38934E+06
