 0.75109E+02 0.00000E+00 0.39138E+00  2040000    58852    8     4901 0.653E+02
   6    0.75339E+02    0.10158E+01    0.68221E+01    0.30615E+05
   7    0.74258E+02    0.72382E+00    0.69747E+01    0.36677E+05
   8    0.75478E+02    0.52330E+00    0.70159E+01    0.59521E+05
