 0.74089E+02 0.00000E+00 0.38301E+00  2040000    61026    8     5863 0.791E+02
   6    0.73939E+02    0.96976E+00    0.66360E+01    0.26172E+05
   7    0.73746E+02    0.72669E+00    0.70509E+01    0.10060E+06
   8    0.74296E+02    0.50900E+00    0.69326E+01    0.42484E+05
