 0.22357E+03 0.00000E+00 0.12373E+01  2040000    55595    8     5802 0.260E+02
   6    0.22194E+03    0.31917E+01    0.72763E+01    0.11811E+06
   7    0.22360E+03    0.23462E+01    0.75080E+01    0.15190E+06
   8    0.22398E+03    0.16365E+01    0.73939E+01    0.21700E+06
