 0.22424E+03 0.00000E+00 0.14031E+01  2040000    54346    8     4566 0.204E+02
   6    0.22191E+03    0.34570E+01    0.78822E+01    0.12303E+06
   7    0.22489E+03    0.27358E+01    0.87049E+01    0.29361E+06
   8    0.22460E+03    0.18548E+01    0.83568E+01    0.26379E+06
