 0.22176E+03 0.00000E+00 0.14505E+01  2040000    59006    8     2518 0.114E+02
   6    0.22439E+03    0.35229E+01    0.79435E+01    0.32072E+06
   7    0.22056E+03    0.23898E+01    0.77528E+01    0.29450E+06
   8    0.22172E+03    0.21335E+01    0.97371E+01    0.12090E+07
